time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
0.395,17.8955932449527,395,59.0382320504224,395,83.6232911493924,395,0,0,3.6189505856113,395
0.4,17.8681669572438,400,59.0312922112547,400,83.6054937746662,400,0,0,3.6189505856113,400
0.405,17.8508912825391,405,59.0383419108785,405,83.6000195932731,405,0,0,3.6189505856113,405
0.41,17.8350723931136,410,59.0542747591099,410,83.6084617458564,410,0,0,3.6189505856113,410
0.415,17.8318978593356,415,59.0640131740598,415,83.6312561774254,415,0,0,3.6189505856113,415
0.42,17.8481410975987,420,59.0714044880574,420,83.6491973708644,420,0,0,3.6189505856113,420
0.425,17.8608824587258,425,59.0689810128561,425,83.6545707478923,425,0,0,3.6189505856113,425
0.43,17.8681830175145,430,59.0683250886775,430,83.6611859316903,430,0,0,3.6189505856113,430
0.435,17.8700370505727,435,59.0742702098224,435,83.6673159177267,435,0,0,3.6189505856113,435
0.44,17.8520422400759,440,59.0745738230997,440,83.6722746112085,440,0,0,3.6189505856113,440
0.445,17.8376326637002,445,59.078060159197,445,83.6873799863283,445,0,0,3.6189505856113,445
0.45,17.8365863252273,450,59.0843124116908,450,83.7007901271334,450,0,0,3.6189505856113,450
0.455,17.8415985309896,455,59.0984336542884,455,83.7075457354546,455,0,0,3.6189505856113,455
0.46,17.8523133243704,460,59.125258860829,460,83.716029640486,460,0,0,3.6189505856113,460
0.465,17.8581517227687,465,59.1496868192586,465,83.7182322768829,465,0,0,3.6189505856113,465
0.47,17.8666460676257,470,59.1692426072431,470,83.711601123693,470,0,0,3.6189505856113,470
0.475,17.8807044787856,475,59.1835952512962,475,83.6982959045978,475,0,0,3.6189505856113,475
0.48,17.8931158310553,480,59.1800672336785,480,83.6879367435626,480,0,0,3.6189505856113,480
0.485,17.9028624510397,485,59.1692021491394,485,83.6919326326248,485,0,0,3.6189505856113,485
0.49,17.8965674911053,490,59.1606095942549,490,83.7054497927598,490,0,0,3.6189505856113,490
0.495,17.8727411152157,495,59.1543613586036,495,83.7210564123951,495,0,0,3.6189505856113,495
0.5,17.8410889226935,500,59.165373340653,500,83.7332413956322,500,0,0,3.6189505856113,500
0.505,17.8128334427581,505,59.1689359737366,505,83.7362952790888,505,0,0,3.6189505856113,505
0.51,17.7923950328943,510,59.1629371473589,510,83.719593803408,510,0,0,3.6189505856113,510
0.515,17.8052847783407,515,59.1479382134169,515,83.6910665230591,515,0,0,3.6189505856113,515
0.52,17.8289580009494,520,59.1294048318413,520,83.6713085489251,520,0,0,3.6189505856113,520
0.525,17.846066389277,525,59.1160189626266,525,83.6546919222778,525,0,0,3.6189505856113,525
0.53,17.8614196810691,530,59.1146193755908,530,83.6515873639132,530,0,0,3.6189505856113,530
0.535,17.8526319896759,535,59.1225386344217,535,83.6530221250088,535,0,0,3.6189505856113,535
0.54,17.8421920100489,540,59.1295196346133,540,83.6467038960532,540,0,0,3.6189505856113,540
0.545,17.8326534197854,545,59.1292777150999,545,83.6436709729241,545,0,0,3.6189505856113,545
0.55,17.8250020060207,550,59.1277934946942,550,83.6444672577691,550,0,0,3.6189505856113,550
0.555,17.8289093932779,555,59.125993010782,555,83.6697039098245,555,0,0,3.6189505856113,555
0.56,17.8392120263325,560,59.1243341690119,560,83.7036877244647,560,0,0,3.6189505856113,560
0.565,17.8507270584045,565,59.1287157221212,565,83.7152542803656,565,0,0,3.6189505856113,565
0.57,17.8495410313838,570,59.1274526025734,570,83.7094064511257,570,0,0,3.6189505856113,570
0.575,17.8467497594207,575,59.1124588650486,575,83.67200774933,575,0,0,3.6189505856113,575
0.58,17.8455925087371,580,59.0994681758843,580,83.6360620505839,580,0,0,3.6189505856113,580
0.585,17.8434305265372,585,59.0932023094674,585,83.6254334565409,585,0,0,3.6189505856113,585
0.59,17.8430692112795,590,59.088975255824,590,83.6371646132327,590,0,0,3.6189505856113,590
0.595,17.8359335199213,595,59.0882139973024,595,83.6683655186619,595,0,0,3.6189505856113,595
0.6,17.8326425004641,600,59.0871942509116,600,83.7032831564348,600,0,0,3.6189505856113,600
0.605,17.8468117801909,605,59.090032293935,605,83.7248562883772,605,0,0,3.6189505856113,605
0.61,17.8664709622817,610,59.0903164255211,610,83.7333611289426,610,0,0,3.6189505856113,610
0.615,17.8892946283368,615,59.0913358269483,615,83.7347728318672,615,0,0,3.6189505856113,615
0.62,17.9042313203222,620,59.092520402167,620,83.7328349704781,620,0,0,3.6189505856113,620
0.625,17.9038247620347,625,59.0974054403412,625,83.7201906267012,625,0,0,3.6189505856113,625
0.63,17.8948067762483,630,59.1088789536639,630,83.7067039628434,630,0,0,3.6189505856113,630
0.635,17.8853044107004,635,59.1271861334095,635,83.696858057941,635,0,0,3.6189505856113,635
0.64,17.8694470802501,640,59.143742853181,640,83.6825306264545,640,0,0,3.6189505856113,640
0.645,17.858981401246,645,59.1550356022009,645,83.6741824010838,645,0,0,3.6189505856113,645
0.65,17.8449033792402,650,59.1660552876856,650,83.671681818536,650,0,0,3.6189505856113,650
0.655,17.8390553427564,655,59.1771399843145,655,83.666432524259,655,0,0,3.6189505856113,655
0.66,17.8434700261041,660,59.1808035236205,660,83.6665092339958,660,0,0,3.6189505856113,660
0.665,17.8460038176178,665,59.1729959935113,665,83.672736092983,665,0,0,3.6189505856113,665
